"","userid","mobile_likes","www_likes"
"1247",1441111,1,0
"1248",1836707,1,0
"1249",1208868,1,0
"1250",1564570,1,0
"1251",2008761,1,0
"1252",1078193,1,0
"1253",1393300,1,0
"1254",1153336,1,0
"1255",1443674,1,0
"1256",2056154,1,0
"1257",1115557,1,0
"1258",1743160,1,0
"1259",1519548,1,0
"1260",2025815,1,0
"1261",1691028,1,0
"1262",1531161,1,0
"1263",1485765,1,0
"1264",2109862,1,0
"1265",2175891,1,0
"1266",2020727,1,0
"1267",1392027,1,0
"1268",1945017,1,0
"1269",1309117,1,0
"1270",2086277,1,0
"1271",1266006,1,0
"1272",1051702,1,0
"1273",1148164,1,0
"1274",1029573,1,0
"1275",1874259,1,0
"1276",1246846,1,0
"1277",1360540,1,0
"1278",1287679,1,0
"1279",1791553,1,0
"1280",1756959,1,0
"1281",1712229,1,0
"1282",2175335,1,0
"1283",1394738,1,0
"1284",1346608,1,0
"1285",2178160,1,0
"1286",2050213,1,0
"1287",2147987,1,0
"1288",1083486,1,0
"1289",1091705,1,0
"1290",1740596,1,0
"1291",1944000,1,0
"1292",2083726,2,0
"1293",1810537,2,0
"1294",1365966,2,0
"1295",1982397,2,0
"1296",1815310,2,0
"1297",2007407,2,0
"1298",2056276,2,0
"1299",1041771,2,0
"1300",1540877,2,0
"1301",1194766,2,0
"1302",1147751,2,0
"1303",1602521,2,0
"1304",1975100,2,0
"1305",1160932,2,0
"1306",1209310,2,0
"1307",1938294,2,0
"1308",1248348,2,0
"1309",1823016,2,0
"1310",2159960,2,0
"1311",1536882,2,0
"1312",1844231,2,0
"1313",1473350,2,0
"1314",1820414,2,0
"1315",1734429,2,0
"1316",1145428,2,0
"1317",2152290,2,0
"1318",1088763,2,0
"1319",1680551,2,0
"1320",2174002,2,0
"1321",1932749,2,0
"1322",1261481,2,0
"1323",1841478,2,0
"1324",1483712,2,0
"1325",1782730,2,0
"1326",2006955,2,0
"1327",1153608,2,0
"1328",2033340,2,0
"1329",1881861,2,0
"1330",1902568,2,0
"1331",1524120,2,0
"1332",2016555,2,0
"1333",1288558,2,0
"1334",1975312,2,0
"1335",2042743,2,0
"1336",1822711,2,0
"1337",1590550,2,1
"1338",1318137,3,0
"1339",1653023,3,0
"1340",1561294,3,0
"1341",1029287,3,0
"1342",1985984,3,0
"1343",1264879,3,0
"1344",1159181,3,0
"1345",2001611,3,0
"1346",1562458,3,0
"1347",1907593,3,0
"1348",1678376,3,0
"1349",1351503,3,0
"1350",1860083,3,0
"1351",1211710,3,0
"1352",1012036,3,0
"1353",2076550,3,0
"1354",1815934,3,0
"1355",1383403,3,0
"1356",1221056,3,0
"1357",1511615,3,0
"1358",1246822,3,0
"1359",1429105,3,0
"1360",1706174,3,0
"1361",2166382,3,1
"1362",2008127,3,1
"1363",1181614,3,1
"1364",1466503,4,0
"1365",1182578,4,0
"1366",1658013,4,0
"1367",1791681,4,0
"1368",2091722,4,0
"1369",1497008,4,0
"1370",2029256,4,0
"1371",1109960,4,0
"1372",1133317,4,0
"1373",1693397,4,0
"1374",2010853,4,0
"1375",1746981,4,0
"1376",1343617,4,0
"1377",1677524,4,0
"1378",1899004,5,0
"1379",1557168,5,0
"1380",1723931,5,0
"1381",1585691,5,0
"1382",1997639,5,0
"1383",1701966,5,0
"1384",1648422,5,0
"1385",1824465,5,0
"1386",1308099,5,0
"1387",1852906,5,0
"1388",1031702,4,2
"1389",1058358,5,1
"1390",1992494,6,0
"1391",1854587,6,0
"1392",1212824,6,0
"1393",1436842,6,0
"1394",1555386,7,0
"1395",1316668,7,0
"1396",1372735,7,0
"1397",1696418,7,0
"1398",1236819,7,0
"1399",1996686,7,0
"1400",1385613,6,2
"1401",1332103,8,0
"1402",1003633,8,0
"1403",2132381,8,0
"1404",2134129,8,0
"1405",2175553,8,0
"1406",1271214,8,0
"1407",1446610,8,0
"1408",2119453,8,0
"1409",1477321,7,2
"1410",2155400,9,0
"1411",1962670,9,0
"1412",1924620,9,0
"1413",1229316,9,0
"1414",1098383,9,0
"1415",1215395,9,0
"1416",1823796,9,0
"1417",1937737,9,1
"1418",2180021,8,2
"1419",1121491,10,0
"1420",1132479,10,0
"1421",1158880,10,0
"1422",1273777,10,0
"1423",1467800,8,3
"1424",1265336,11,0
"1425",1479676,11,0
"1426",1157060,11,0
"1427",2016636,11,0
"1428",2093973,11,0
"1429",1649658,10,2
"1430",1375283,9,3
"1431",1057628,12,0
"1432",1312575,12,0
"1433",1028849,12,0
"1434",1311745,12,0
"1435",1020233,13,1
"1436",1883626,14,0
"1437",1973883,15,0
"1438",2104271,16,0
"1439",1556732,16,0
"1440",1936209,17,0
"1441",1081103,15,3
"1442",1139351,18,0
"1443",1476800,12,7
"1444",1554648,19,0
"1445",1482109,19,1
"1446",2123176,16,4
"1447",1412233,20,0
"1448",1861664,20,0
"1449",2140417,20,0
"1450",1951355,20,0
"1451",1580818,21,0
"1452",1104434,22,0
"1453",1109381,22,0
"1454",1064971,24,0
"1455",1820404,24,0
"1456",2099973,24,1
"1457",1127629,25,0
"1458",1872520,16,11
"1459",1983985,27,0
"1460",1538132,28,0
"1461",1701761,29,0
"1462",1209123,29,1
"1463",2047274,31,0
"1464",1172584,31,0
"1465",2068611,36,0
"1466",1559316,30,7
"1467",1957524,38,0
"1468",2015549,40,0
"1469",1941346,41,0
"1470",2126692,41,0
"1471",1571079,42,0
"1472",1117069,41,0
"1473",1326014,31,20
"1474",1476564,50,0
"1475",1565554,50,0
"1476",2083053,55,0
"1477",1908576,56,0
"1478",1965677,62,0
"1479",1767715,64,0
"1480",1606830,62,5
"1481",1951198,78,0
"1482",1120123,84,0
"1483",1923651,85,0
"1484",1017369,89,0
"1485",2003204,97,0
"1486",1281985,100,0
"1487",1078141,71,38
"1488",1229746,105,0
"1489",1330179,129,0
"1490",1364095,130,0
"1491",1816597,146,0
"1492",1977342,326,203
"1493",1283899,892,0
"1494",1338376,2636,0
"1495",2095595,1,0
"1496",1668210,1,0
"1497",2034007,1,0
"1498",1145081,1,0
"1499",1872397,1,0
"1500",1497663,1,0
"1501",1837891,1,0
"1502",1372250,1,0
"1503",2184975,1,0
"1504",1953831,1,0
"1505",1941333,1,0
"1506",1993691,1,0
"1507",2019732,1,0
"1508",2175470,1,0
"1509",1884763,1,0
"1510",1321824,1,0
"1511",1915721,1,0
"1512",1651278,1,0
"1513",1425142,1,0
"1514",1876379,1,0
"1515",1958867,1,0
"1516",1196707,1,0
"1517",1702509,1,0
"1518",1772449,1,0
"1519",1370733,1,0
"1520",1933500,1,0
"1521",2091826,1,0
"1522",1875719,1,0
"1523",1717389,1,0
"1524",1777893,1,0
"1525",1015317,1,0
"1526",1731343,1,0
"1527",1304070,1,0
"1528",1211683,1,0
"1529",1274826,1,0
"1530",1284484,1,0
"1531",1180822,1,0
"1532",1561354,1,0
"1533",1754101,1,0
"1534",1114102,1,0
"1535",1582836,1,0
"1536",1275191,1,0
"1537",1996576,1,0
"1538",1942465,1,0
"1539",1231470,1,0
"1540",1758828,1,0
"1541",1050470,1,0
"1542",1717180,1,0
"1543",1609797,1,0
"1544",1141064,1,0
"1545",1847942,1,0
"1546",1258544,1,0
"1547",1492088,1,0
"1548",1778379,1,0
"1549",1952454,1,0
"1550",1840008,1,0
"1551",2159529,1,0
"1552",1164654,1,0
"1553",1755257,1,0
"1554",1229967,1,0
"1555",1105827,1,0
"1556",1569116,1,0
"1557",1668556,1,0
"1558",1693234,1,0
"1559",1230871,1,0
"1560",1429085,1,0
"1561",1012700,1,0
"1562",1199869,1,0
"1563",2031261,1,0
"1564",2100765,1,0
"1565",1386831,1,0
"1566",1723935,1,0
"1567",1736296,1,0
"1568",1677416,1,0
"1569",1345776,1,0
"1570",1279210,1,0
"1571",1601707,1,0
"1572",1619452,1,0
"1573",1128177,1,0
"1574",1051118,1,0
"1575",2141796,1,0
"1576",1498292,1,0
"1577",1828148,1,0
"1578",2083814,1,0
"1579",1342358,1,0
"1580",2050390,1,0
"1581",1157264,1,0
"1582",1952466,1,0
"1583",1047105,1,0
"1584",1486709,1,0
"1585",1147809,1,0
"1586",1627508,1,0
"1587",1220034,1,0
"1588",1374784,1,0
"1589",1965316,2,0
"1590",1837740,2,0
"1591",1239904,2,0
"1592",2138014,2,0
"1593",1516513,2,0
"1594",2084036,2,0
"1595",1718075,2,0
"1596",1313939,2,0
"1597",1620618,2,0
"1598",1019699,2,0
"1599",1204696,2,0
"1600",1172852,2,0
"1601",1051541,2,0
"1602",1678889,2,0
"1603",1919614,2,0
"1604",1108640,2,0
"1605",1740900,2,0
"1606",1860970,2,0
"1607",1448812,2,0
"1608",1806705,2,0
"1609",2168299,2,0
"1610",2141001,2,0
"1611",1747496,2,0
"1612",1222720,2,0
"1613",1105755,2,0
"1614",1816906,2,0
"1615",1239903,2,0
"1616",1535958,2,0
"1617",1029550,2,0
"1618",2150978,2,0
"1619",2057239,2,0
"1620",1027575,2,0
"1621",1117340,2,0
"1622",1595686,2,0
"1623",2169289,2,0
"1624",1665375,2,0
"1625",1117328,2,0
"1626",1966289,2,0
"1627",1212193,2,0
"1628",1600589,2,0
"1629",1272497,2,0
"1630",1100719,2,0
"1631",1666087,2,0
"1632",1805639,2,0
"1633",1222143,2,0
"1634",1837987,2,0
"1635",1031580,2,0
"1636",1791972,2,0
"1637",1276054,2,0
"1638",2064048,2,0
"1639",1417891,2,0
"1640",2051653,2,0
"1641",1497114,2,0
"1642",1985032,2,1
"1643",1094818,2,1
"1644",1367900,2,1
"1645",1820425,2,1
"1646",1925080,2,1
"1647",1769423,3,0
"1648",1369759,3,0
"1649",2019016,3,0
"1650",1427377,3,0
"1651",2100395,3,0
"1652",1253765,3,0
"1653",1383491,3,0
"1654",1532503,3,0
"1655",1063882,3,0
"1656",1008366,3,0
"1657",1905287,3,0
"1658",1548084,3,0
"1659",1143112,3,0
"1660",2031181,3,0
"1661",1649939,3,0
"1662",2178332,3,0
"1663",1936376,3,0
"1664",1328253,3,0
"1665",1975005,3,0
"1666",1262654,3,0
"1667",1071061,3,0
"1668",1080227,3,0
"1669",1334707,3,0
"1670",1432946,3,0
"1671",1251542,3,0
"1672",1747361,3,0
"1673",2078011,3,0
"1674",1786553,3,0
"1675",1242252,3,0
"1676",1298869,3,0
"1677",1465224,3,0
"1678",1077932,3,0
"1679",1153503,3,0
"1680",2012421,3,0
"1681",2192827,3,0
"1682",1962189,3,0
"1683",1347566,3,0
"1684",1817771,3,0
"1685",1607905,3,1
"1686",2187920,3,1
"1687",1629293,3,1
"1688",1033819,3,1
"1689",1705117,4,0
"1690",2075989,4,0
"1691",1627773,4,0
"1692",1613087,4,0
"1693",2107176,4,0
"1694",1823573,4,0
"1695",1785148,4,0
"1696",1519626,4,0
"1697",2137966,4,0
"1698",1304353,4,0
"1699",1435252,4,0
"1700",1904864,4,0
"1701",1247884,4,0
"1702",1676636,4,0
"1703",1087621,4,0
"1704",1893517,4,0
"1705",2012163,4,0
"1706",1575495,4,0
"1707",2131591,4,0
"1708",1056949,4,0
"1709",1449742,4,0
"1710",1149792,4,0
"1711",1001805,4,0
"1712",2122850,4,0
"1713",2052855,4,0
"1714",1302569,4,0
"1715",1644711,3,2
"1716",1460268,5,0
"1717",1615038,5,0
"1718",1941274,5,0
"1719",1181235,5,0
"1720",1962076,5,0
"1721",1975708,5,0
"1722",1644916,5,0
"1723",1891040,5,0
"1724",1645475,5,0
"1725",1576508,5,0
"1726",1250182,5,0
"1727",1707493,5,0
"1728",2087764,5,0
"1729",1834237,5,0
"1730",1890217,5,0
"1731",1990353,5,0
"1732",1189471,5,0
"1733",1706325,5,0
"1734",1642833,5,0
"1735",1569630,4,2
"1736",2017333,4,2
"1737",1364362,6,0
"1738",1294737,6,0
"1739",2084821,6,0
"1740",2192723,6,0
"1741",1376637,6,0
"1742",2053754,6,0
"1743",1750156,6,0
"1744",1490558,6,0
"1745",1136911,6,0
"1746",1056698,6,0
"1747",1039806,6,0
"1748",1579614,6,0
"1749",1378237,6,0
"1750",1308561,6,0
"1751",1649810,6,0
"1752",1942469,6,0
"1753",2055826,7,0
"1754",1659599,7,0
"1755",1398485,7,0
"1756",1445068,7,0
"1757",2053694,7,0
"1758",2189570,7,0
"1759",1979060,7,0
"1760",1763773,7,0
"1761",1748833,7,0
"1762",1311511,7,0
"1763",2102660,7,0
"1764",1003348,7,0
"1765",1416268,7,0
"1766",1772844,7,0
"1767",1370438,7,0
"1768",1488596,7,0
"1769",1832109,7,1
"1770",1279233,7,1
"1771",1273439,8,0
"1772",1560346,8,0
"1773",1825613,8,0
"1774",2094862,8,0
"1775",1079257,8,0
"1776",1184728,8,0
"1777",2142413,8,0
"1778",1103274,8,0
"1779",1984060,8,0
"1780",1501206,8,0
"1781",1288063,8,0
"1782",1458733,8,0
"1783",1223112,8,0
"1784",1323737,8,0
"1785",1547348,8,0
"1786",1177239,8,0
"1787",1728891,8,1
"1788",1930951,7,2
"1789",1946005,8,1
"1790",1452166,8,1
"1791",1465702,9,0
"1792",1931099,9,0
"1793",1698914,9,0
"1794",1809659,9,0
"1795",2016575,9,0
"1796",1697368,9,0
"1797",1417257,9,0
"1798",1535280,9,0
"1799",1031087,9,0
"1800",1052614,9,0
"1801",1594055,9,0
"1802",1302391,6,4
"1803",1833829,10,0
"1804",1303672,10,0
"1805",2090148,10,0
"1806",1335345,10,0
"1807",1081264,10,0
"1808",1806026,10,0
"1809",1579024,10,0
"1810",1991137,10,0
"1811",2049684,10,0
"1812",1598588,10,0
"1813",1226925,10,0
"1814",1183704,10,0
"1815",1577507,10,0
"1816",1444898,7,4
"1817",1043426,10,1
"1818",1597102,11,0
"1819",1006476,11,0
"1820",1375527,11,0
"1821",1186566,11,0
"1822",1556959,11,0
"1823",1646417,11,0
"1824",1335917,11,0
"1825",1419393,12,0
"1826",1615959,12,0
"1827",1195220,12,0
"1828",1111583,12,0
"1829",1671131,12,0
"1830",2086587,12,0
"1831",2061906,12,0
"1832",1109442,12,0
"1833",1306207,9,4
"1834",1281656,8,5
"1835",1543153,13,0
"1836",1030095,13,0
"1837",1339285,14,0
"1838",1601262,14,0
"1839",1315010,14,0
"1840",1388202,14,0
"1841",1669403,14,0
"1842",1966197,8,7
"1843",1341935,15,0
"1844",1895554,15,0
"1845",1686127,15,0
"1846",1093632,15,0
"1847",1556310,9,7
"1848",2183296,16,0
"1849",2003662,16,0
"1850",1821792,16,0
"1851",1110937,16,0
"1852",1197264,16,0
"1853",2047914,9,8
"1854",2135851,17,0
"1855",1827217,17,0
"1856",1237067,17,0
"1857",2113528,17,0
"1858",1628673,13,5
"1859",1688280,18,0
"1860",2150976,18,0
"1861",2093393,19,0
"1862",1410643,19,0
"1863",1317296,19,1
"1864",1989986,20,0
"1865",1037040,20,0
"1866",1465648,20,0
"1867",1415116,21,0
"1868",1978472,21,0
"1869",1402317,21,0
"1870",1065500,22,0
"1871",1569537,22,0
"1872",1237241,22,0
"1873",1858552,22,0
"1874",1299941,22,0
"1875",1486758,23,0
"1876",1283302,23,0
"1877",1358905,17,7
"1878",1554351,21,3
"1879",1115632,24,0
"1880",1264112,25,0
"1881",1645653,25,0
"1882",1892288,26,0
"1883",1793967,26,0
"1884",2110790,27,0
"1885",1025552,27,0
"1886",1582963,28,0
"1887",1349195,28,0
"1888",1281397,28,0
"1889",1105464,28,0
"1890",1542493,16,13
"1891",1397743,29,0
"1892",1259980,29,0
"1893",1294990,29,0
"1894",1983056,17,14
"1895",2012206,19,12
"1896",1516279,29,1
"1897",1999756,30,0
"1898",2018973,30,0
"1899",1366522,31,0
"1900",1693038,32,0
"1901",2011913,32,0
"1902",2190605,28,5
"1903",1044283,33,0
"1904",1745277,33,0
"1905",1406801,33,0
"1906",1569003,27,7
"1907",1917755,34,0
"1908",2151918,35,0
"1909",1022131,36,0
"1910",1905426,35,0
"1911",1990935,35,0
"1912",1158782,36,0
"1913",1611493,38,0
"1914",1580594,33,9
"1915",1778396,44,2
"1916",2144464,47,0
"1917",1886607,47,0
"1918",2177374,46,2
"1919",1236874,48,0
"1920",1265041,46,5
"1921",2164428,53,0
"1922",1273597,55,0
"1923",2082129,29,27
"1924",1116477,50,7
"1925",2020621,44,13
"1926",1697139,56,0
"1927",1351884,60,0
"1928",1766991,60,1
"1929",1378601,61,0
"1930",1510232,64,0
"1931",1713824,64,0
"1932",1010297,67,0
"1933",1325603,68,0
"1934",1837341,58,15
"1935",1729395,73,0
"1936",1159206,74,4
"1937",1135362,82,0
"1938",1390843,83,0
"1939",1003472,66,19
"1940",1696629,84,1
"1941",1534077,87,0
"1942",1046212,86,4
"1943",1341531,93,12
"1944",1493426,108,0
"1945",1002142,134,0
"1946",1992164,154,0
"1947",1139519,163,0
"1948",2151343,163,0
"1949",1266915,177,0
"1950",1069957,175,0
"1951",1172340,110,80
"1952",1562679,199,0
"1953",1473343,191,0
"1954",1240028,176,25
"1955",1834364,208,0
"1956",1285260,202,11
"1957",2077310,232,10
"1958",2062139,239,0
"1959",1249466,240,0
"1960",2110060,158,100
"1961",1297567,270,2
"1962",2101570,284,0
"1963",1009333,345,0
"1964",1806872,285,65
"1965",2181036,389,0
"1966",1971042,582,0
"1967",1456982,862,12
"1968",1806132,1190,0
"1969",1635648,1313,5
"1970",1818817,1601,0
"1971",1847698,1,0
"1972",1608158,1,0
"1973",1149723,1,0
"1974",2153406,1,0
"1975",1576413,1,0
"1976",1486600,1,0
"1977",1667156,1,0
"1978",2079040,1,0
"1979",2018438,1,0
"1980",1294482,1,0
"1981",1919585,1,0
"1982",1903585,1,0
"1983",1309007,1,0
"1984",1998550,1,0
"1985",1445855,1,0
"1986",2029540,1,0
"1987",1677588,1,0
"1988",1405699,1,0
"1989",1128174,1,0
"1990",1623769,1,0
"1991",1387858,1,0
"1992",2124392,1,0
"1993",1212391,1,0
"1994",2029021,1,0
"1995",1661914,1,0
"1996",1567444,1,0
"1997",1755774,1,0
"1998",1836209,1,0
"1999",1415582,1,0
"2000",1425141,1,0
"2001",1850188,1,0
"2002",1646680,1,0
"2003",2069734,1,0
"2004",1316117,1,0
"2005",1865992,1,0
"2006",1118547,1,0
"2007",1449413,1,0
"2008",1043024,1,0
"2009",1570784,1,0
"2010",1894151,1,0
"2011",1029279,1,0
"2012",1230784,1,0
"2013",1430427,1,0
"2014",1726017,1,0
"2015",1332362,1,0
"2016",1611259,1,0
"2017",1199386,1,0
"2018",1107970,1,0
"2019",1031062,1,0
"2020",1097939,1,0
"2021",1583405,1,0
"2022",1019289,1,0
"2023",2127730,1,0
"2024",2035462,1,0
"2025",1811410,1,0
"2026",1390590,1,0
"2027",1301459,1,0
"2028",1594737,2,0
"2029",1209757,2,0
"2030",2157407,2,0
"2031",1744847,2,0
"2032",2169730,2,0
"2033",1763856,2,0
"2034",1196997,2,0
"2035",1678199,2,0
"2036",1322160,2,0
"2037",1168910,2,0
"2038",1061381,2,0
"2039",1043991,2,0
"2040",1318258,2,0
"2041",2144644,2,0
"2042",1615700,2,0
"2043",1781455,2,0
"2044",1439694,2,0
"2045",1140397,2,0
"2046",1560854,2,0
"2047",1599124,2,0
"2048",1664098,2,0
"2049",1419292,2,0
"2050",1544071,2,0
"2051",1259969,2,0
"2052",2158967,3,0
"2053",1980089,3,0
"2054",1622519,3,0
"2055",1372774,3,0
"2056",1968200,3,0
"2057",1499154,3,0
"2058",1175429,3,0
"2059",1972760,3,0
"2060",1275529,3,0
"2061",1737063,3,0
"2062",2002236,3,0
"2063",1272428,3,0
"2064",1878137,3,0
"2065",1559040,3,0
"2066",1060721,3,0
"2067",2141600,3,0
"2068",1660389,3,0
"2069",1065317,4,0
"2070",1359792,4,0
"2071",1551716,4,0
"2072",1925669,4,0
"2073",1079610,4,0
"2074",1753154,4,0
"2075",1800950,4,0
"2076",1321206,4,0
"2077",2018114,4,0
"2078",2160374,4,0
"2079",1511307,4,0
"2080",1952345,4,0
"2081",1154659,4,0
"2082",1268860,4,0
"2083",1296003,4,0
"2084",1817307,4,0
"2085",1713613,4,0
"2086",1193811,4,0
"2087",1388325,4,0
"2088",1404082,4,0
"2089",1973657,4,0
"2090",1412925,4,0
"2091",1395619,3,2
"2092",1508177,4,1
"2093",1739944,4,1
"2094",2052212,5,0
"2095",1676822,5,0
"2096",1139127,5,0
"2097",1269819,5,0
"2098",1107418,5,0
"2099",2105805,5,0
"2100",1600670,5,0
"2101",1102252,5,0
"2102",2069706,5,0
"2103",1932656,5,0
"2104",2156931,5,0
"2105",2131746,4,2
"2106",1730692,5,1
"2107",1896243,6,0
"2108",1292721,6,0
"2109",1756585,6,0
"2110",1058583,6,0
"2111",1568181,6,0
"2112",1840707,6,0
"2113",1972742,6,0
"2114",1106147,6,0
"2115",1905752,6,0
"2116",1556674,6,0
"2117",1581913,5,2
"2118",1294464,7,0
"2119",1291688,7,0
"2120",1098821,7,0
"2121",2178003,7,0
"2122",2150612,5,3
"2123",1114691,8,0
"2124",1651400,8,0
"2125",2068052,8,0
"2126",1605947,8,0
"2127",1486483,8,0
"2128",1129043,8,0
"2129",1369575,8,0
"2130",1228211,8,0
"2131",1030733,8,0
"2132",1848400,8,0
"2133",1307600,8,0
"2134",1209009,9,0
"2135",1281919,9,0
"2136",1279220,9,0
"2137",1618448,9,0
"2138",1388770,9,0
"2139",2110758,7,3
"2140",1805938,10,0
"2141",1206545,10,0
"2142",1391221,10,0
"2143",1458171,12,0
"2144",1131733,12,0
"2145",1566531,12,0
"2146",2192849,12,0
"2147",1353296,12,0
"2148",2117065,8,5
"2149",2189341,13,0
"2150",1820599,14,0
"2151",1987408,14,0
"2152",1426099,14,0
"2153",1053472,11,4
"2154",2141792,15,0
"2155",2099016,15,0
"2156",1149858,15,0
"2157",1486488,15,1
"2158",1466349,16,0
"2159",1433873,16,0
"2160",1956100,16,0
"2161",1093085,17,0
"2162",1012313,17,0
"2163",1212864,17,0
"2164",1203348,18,1
"2165",1416248,19,0
"2166",1963096,15,5
"2167",1077334,22,0
"2168",1847534,21,2
"2169",1289585,23,0
"2170",1571269,24,0
"2171",1674545,24,0
"2172",2177305,24,0
"2173",2079461,24,1
"2174",1002012,26,0
"2175",1769467,26,0
"2176",2149914,27,0
"2177",1894350,28,0
"2178",2079114,28,0
"2179",1068306,28,0
"2180",1743471,29,0
"2181",1612609,20,10
"2182",1205836,23,8
"2183",1880153,30,0
"2184",1128622,33,0
"2185",2108158,33,0
"2186",1401168,33,1
"2187",1944379,34,0
"2188",1978246,35,1
"2189",1623257,35,0
"2190",1275601,37,0
"2191",1700223,37,0
"2192",1360841,40,0
"2193",1604737,41,1
"2194",1579762,41,0
"2195",1603022,43,0
"2196",2182740,46,0
"2197",1661111,47,0
"2198",1410103,41,7
"2199",1227074,49,0
"2200",1756645,48,0
"2201",1723046,50,0
"2202",1680558,58,0
"2203",1337684,59,0
"2204",1749191,52,11
"2205",1613293,61,0
"2206",1461283,61,0
"2207",1435158,66,1
"2208",1784377,67,4
"2209",1026563,58,19
"2210",2095222,77,0
"2211",2156469,80,3
"2212",1072943,82,0
"2213",1962687,91,0
"2214",2033974,91,0
"2215",1904694,97,0
"2216",1235162,102,0
"2217",1418261,108,0
"2218",1555593,114,0
"2219",1002736,130,4
"2220",1112163,91,57
"2221",1300616,146,0
"2222",1266209,149,17
"2223",1740781,168,0
"2224",2005864,172,0
"2225",2123626,215,1
"2226",1227734,226,0
"2227",1807748,469,0
"2228",1093789,683,35
"2229",1227106,779,0
"2230",1478074,456,343
"2231",1473263,913,0
"2232",1189437,1235,0
"2233",1285858,7601,0
"2234",1616667,1,0
"2235",1432719,1,0
"2236",1156002,1,0
"2237",1071267,1,0
"2238",2125233,1,0
"2239",1175940,1,0
"2240",2085824,1,0
"2241",1416808,1,0
"2242",1458004,1,0
"2243",1307589,1,0
"2244",1824912,1,0
"2245",1850992,1,0
"2246",1345275,1,0
"2247",1981460,1,0
"2248",2067392,1,0
"2249",2089614,1,0
"2250",1704993,1,0
"2251",1951669,1,0
"2252",1728944,1,0
"2253",1856179,1,0
"2254",1676984,1,0
"2255",1231245,1,0
"2256",2132744,1,0
"2257",2174542,1,0
"2258",1948240,1,0
"2259",1359350,1,0
"2260",1386012,1,0
"2261",1134469,1,0
"2262",1105174,1,0
"2263",2129324,1,0
"2264",2024831,1,0
"2265",1150794,1,0
"2266",1261214,1,0
"2267",1312038,1,0
"2268",1881390,1,0
"2269",2031182,1,0
"2270",1482534,1,0
"2271",1094063,1,0
"2272",1791063,1,0
"2273",1348435,1,0
"2274",1036825,1,0
"2275",1422147,1,0
"2276",2082679,1,0
"2277",1664914,1,0
"2278",1254034,1,0
"2279",1182473,1,0
"2280",2128335,1,0
"2281",1978230,1,0
"2282",1914830,1,0
"2283",1955180,1,0
"2284",1141080,1,0
"2285",1804095,1,0
"2286",1021027,1,0
"2287",1903689,1,0
"2288",2079885,1,0
"2289",1755446,1,0
"2290",1412712,1,0
"2291",2033730,1,0
"2292",1911502,1,0
"2293",2180715,1,0
"2294",1598396,1,0
"2295",1174612,1,0
"2296",1855734,1,0
"2297",1279679,1,0
"2298",1636757,1,0
"2299",1271243,1,0
"2300",1156057,1,0
"2301",1825521,1,0
"2302",1913517,1,0
"2303",2140708,1,0
"2304",1932862,1,0
"2305",2073544,1,0
"2306",1694968,1,0
"2307",1522812,1,0
"2308",1793946,1,0
"2309",1054190,1,0
"2310",1912607,1,0
"2311",1551352,1,0
"2312",1264136,1,0
"2313",2010161,1,0
"2314",2119335,1,0
"2315",1565741,1,0
"2316",1889767,1,0
"2317",2137014,1,0
"2318",1220242,1,0
"2319",1853817,1,0
"2320",1322007,1,0
"2321",1588915,1,0
"2322",1514251,1,0
"2323",1111741,1,0
"2324",1844782,1,0
"2325",1474713,1,0
"2326",1740754,1,0
"2327",1720085,1,0
"2328",1935817,1,0
"2329",1306624,1,0
"2330",1970286,1,0
"2331",1226742,1,0
"2332",2095081,1,0
"2333",1804969,1,0
"2334",1718193,1,0
"2335",1695232,1,0
"2336",1732664,1,0
"2337",1338214,1,0
"2338",2148458,1,0
"2339",1313062,1,0
"2340",1174373,1,0
"2341",1386275,2,0
"2342",2129724,2,0
"2343",1710396,2,0
"2344",2079837,2,0
"2345",1430960,2,0
"2346",1807128,2,0
"2347",1945850,2,0
"2348",1371670,2,0
"2349",1398724,2,0
"2350",1362911,2,0
"2351",1086895,2,0
"2352",2174074,2,0
"2353",1650930,2,0
"2354",1196995,2,0
"2355",2089350,2,0
"2356",1238457,2,0
"2357",1104315,2,0
"2358",1366526,2,0
"2359",1052073,2,0
"2360",1724000,2,0
"2361",1053632,2,0
"2362",2187185,2,0
"2363",1071547,2,0
"2364",1122225,2,0
"2365",1544540,2,0
"2366",2179999,2,0
"2367",1157124,2,0
"2368",1499279,2,0
"2369",1934142,2,0
"2370",2100544,2,0
"2371",2097953,2,0
"2372",1244783,2,0
"2373",1892153,2,0
"2374",1865843,2,0
"2375",1980525,2,0
"2376",1179499,2,0
"2377",1025103,2,0
"2378",1257282,2,0
"2379",1215383,2,0
"2380",1174358,2,0
